,city,state,status,lastUpdated,totalAvailable,pctAvailable,queryTime
52,NEW MILFORD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,NEWINGTON,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,NEWTOWN,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,NIANTIC,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,NORTH HAVEN,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,NORWALK,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,NORWICH,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,OAKVILLE,CT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,OLD GREENWICH,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,OLD SAYBROOK,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,ORANGE,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,PLAINFIELD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,PLAINVILLE,CT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
65,PROSPECT,CT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
66,PUTNAM,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
67,RIDGEFIELD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
68,RIVERSIDE,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
69,ROCKVILLE,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
70,ROCKY HILL,CT,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
71,SEYMOUR,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
72,SHELTON,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
73,SIMSBURY,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
74,SOUTH WINDSOR,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
75,SOUTHBURY,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
76,SOUTHINGTON,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
77,STAFFORD SPRINGS,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
78,STAMFORD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
79,STORRS MANSFIELD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
80,STRATFORD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
81,SUFFIELD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
82,TERRYVILLE,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
83,TORRINGTON,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
84,TRUMBULL,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
85,UNCASVILLE,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
86,UNIONVILLE,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
87,VERNON,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
88,WALLINGFORD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
89,WATERBURY,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
90,WATERFORD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
91,WEST HARTFORD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
92,WEST HAVEN,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
93,WETHERSFIELD,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
94,WILLIMANTIC,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
95,WINDSOR,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
96,WINDSOR LOCKS,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
97,WINSTED,CT,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ANDERSON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,ANGOLA,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ATTICA,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,AUBURN,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,AVON,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,BATESVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,BEDFORD,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,BEECH GROVE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,BERNE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,BLOOMFIELD,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,BLOOMINGTON,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,BLUFFTON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,BRAZIL,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,BREMEN,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,BROOKVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,BROWNSBURG,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,BROWNSTOWN,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,BUTLER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,CAMBRIDGE CITY,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,CARMEL,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,CEDAR LAKE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,CHESTERTON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,CHURUBUSCO,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,CICERO,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,CLARKSVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,CLINTON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,COLUMBIA CITY,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,COLUMBUS,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,CONNERSVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,CORYDON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,COVINGTON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,CRAWFORDSVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,CROWN POINT,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,CULVER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,DECATUR,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,DELPHI,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,DEMOTTE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,DUNKIRK,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,DYER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
39,EAST CHICAGO,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
40,ELKHART,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
41,ENGLISH,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
42,EVANSVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
43,FERDINAND,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
44,FISHERS,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
45,FORT WAYNE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
46,FORTVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
47,FRANKFORT,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
48,FRANKLIN,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
49,GOSHEN,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
50,GRANGER,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,GREENCASTLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,GREENSBURG,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,GREENWOOD,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,GRIFFITH,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,HAMMOND,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,HANOVER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,HARTFORD CITY,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,HIGHLAND,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,HOBART,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,HUNTINGBURG,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,HUNTINGTON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,INDIANAPOLIS,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,KENDALLVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,KENTLAND,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
65,KNOX,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
66,KOKOMO,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
67,LA PORTE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
68,LAFAYETTE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
69,LAGRANGE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
70,LAWRENCEBURG,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
71,LEO-CEDARVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
72,LIBERTY,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
73,LOGANSPORT,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
74,LOOGOOTEE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
75,MARION,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
76,MARTINSVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
77,MCCORDSVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
78,MERRILLVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
79,MICHIGAN CITY,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
80,MIDDLEBURY,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
81,MIDDLETOWN,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
82,MISHAWAKA,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
83,MITCHELL,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
84,MONTICELLO,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
85,MOORESVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
86,MOUNT VERNON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
87,MUNCIE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
88,MUNSTER,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
89,NASHVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
90,NEW ALBANY,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
91,NEW CARLISLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
92,NEW HAVEN,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
93,NEW PALESTINE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
94,NEWBURGH,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
95,NOBLESVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
96,NORTH JUDSON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
97,NORTH VERNON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
98,PAOLI,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
99,PENDLETON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
100,PERU,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
101,PETERSBURG,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
102,PLYMOUTH,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
103,PORTAGE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
104,PORTLAND,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
105,RENSSELAER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
106,RICHMOND,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
107,ROCHESTER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
108,ROCKVILLE,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
109,ROSSVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
110,SAINT JOHN,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
111,SALEM,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
112,SCHERERVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
113,SCOTTSBURG,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
114,SELLERSBURG,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
115,SEYMOUR,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
116,SHELBYVILLE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
117,SOUTH BEND,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
118,SPENCER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
119,SULLIVAN,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
120,TELL CITY,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
121,TERRE HAUTE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
122,TIPTON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
123,TRAFALGAR,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
124,VALPARAISO,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
125,VERSAILLES,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
126,WABASH,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
127,WALKERTON,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
128,WARSAW,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
129,WASHINGTON,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
130,WEST BADEN SPRINGS,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
131,WEST LAFAYETTE,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
132,WESTFIELD,IN,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
133,WHITELAND,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
134,WHITING,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
135,WINAMAC,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
136,WINCHESTER,IN,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ALTOONA,IA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,AMES,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,ANKENY,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,BETTENDORF,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,CEDAR FALLS,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,CEDAR RAPIDS,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,CORALVILLE,IA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,COUNCIL BLUFFS,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,DAVENPORT,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,DES MOINES,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,DUBUQUE,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,FORT DODGE,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,IOWA CITY,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,MARION,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,SIOUX CITY,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,URBANDALE,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,WATERLOO,IA,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,WEST DES MOINES,IA,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
0,ALBANY,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
1,AMHERST,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
2,AMITYVILLE,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
3,AMSTERDAM,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
4,ARDSLEY,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
5,ARMONK,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
6,ASTORIA,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
7,AUBURNDALE,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
8,AVON,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
9,BALDWIN,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
10,BARDONIA,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
11,BATAVIA,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
12,BAY SHORE,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
13,BAYPORT,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
14,BAYSIDE,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
15,BEDFORD HILLS,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
16,BELLEROSE,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
17,BELLMORE,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
18,BELLPORT,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
19,BETHPAGE,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
20,BINGHAMTON,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
21,BLASDELL,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
22,BOHEMIA,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
23,BRIARCLIFF MANOR,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
24,BROCKPORT,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
25,BRONX,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
26,BRONXVILLE,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
27,BROOKLYN,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
28,BUFFALO,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
29,BURNT HILLS,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
30,CAIRO,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
31,CAMBRIA HEIGHTS,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
32,CARMEL,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
33,CEDARHURST,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
34,CENTER MORICHES,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
35,CENTEREACH,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
36,CENTRAL ISLIP,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
37,CHEEKTOWAGA,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
38,CHESTER,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
39,CICERO,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
40,CLIFTON PARK,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
41,CLINTON,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
42,COBLESKILL,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
43,COHOES,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
44,COLLEGE POINT,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
45,COLONIE,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
46,COMMACK,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
47,COOPERSTOWN,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
48,COPIAGUE,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
49,CORAM,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
50,CORNWALL,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
51,CORTLAND,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
52,CROTON ON HUDSON,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
53,DANSVILLE,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
54,DEER PARK,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
55,DELMAR,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
56,DEPEW,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
57,DOVER PLAINS,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
58,DUNKIRK,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
59,EAST AURORA,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
60,EAST GREENBUSH,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
61,EAST HAMPTON,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
62,EAST HILLS,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
63,EAST ISLIP,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
64,EAST MEADOW,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
65,EAST NORTHPORT,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
66,EAST ROCKAWAY,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
67,EASTCHESTER,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
68,ELMIRA,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
69,ELMONT,NY,Available,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
70,ELMSFORD,NY,Fully Booked,2021-04-24T03:06:45.092,,,2021-04-24 10:16:31.307559
